@relation 'Crafting materials-weka.filters.unsupervised.attribute.Remove-R1-11'

@attribute p_change_day0_to_day1 numeric
@attribute p_change_day1_to_day2 numeric
@attribute p_change_day2_to_day3 numeric
@attribute p_change_day3_to_day4 numeric
@attribute p_change_day4_to_day5 numeric
@attribute p_change_day5_to_day6 numeric
@attribute p_change_day6_to_day7 numeric
@attribute p_change_day7_to_day8 numeric
@attribute p_change_day8_to_day9 numeric
@attribute p_change_day9_to_day10 numeric
@attribute p_change_day10_to_day11 numeric
@attribute p_change_day11_to_day12 numeric
@attribute p_change_day12_to_day13 numeric
@attribute p_change_day13_to_day14 numeric
@attribute p_change_day14_to_day15 numeric
@attribute p_change_day15_to_day16 numeric
@attribute p_change_day16_to_day17 numeric
@attribute p_change_day17_to_day18 numeric
@attribute p_change_day18_to_day19 numeric
@attribute p_change_day19_to_day20 numeric
@attribute p_change_day20_to_day21 numeric
@attribute p_change_day21_to_day22 numeric
@attribute p_change_day22_to_day23 numeric
@attribute p_change_day23_to_day24 numeric
@attribute p_change_day24_to_day25 numeric
@attribute p_change_day25_to_day26 numeric
@attribute p_change_day26_to_day27 numeric
@attribute p_change_day27_to_day28 numeric
@attribute p_change_day28_to_day29 numeric

@data
0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766,1.311271,2.071383,2.515518,2.683663,1.601909,3.455571
0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766,1.311271,2.071383,2.515518,2.683663,1.601909
3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766,1.311271,2.071383,2.515518,2.683663
3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766,1.311271,2.071383,2.515518
0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766,1.311271,2.071383
0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766,1.311271
-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429,-1.047766
-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946,-0.311429
-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473,3.373946
-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064,3.626473
-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863,-2.158064
-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763,1.251863
-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741,-0.64763
-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914,3.140741
-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585,1.378914
-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616,2.153585
-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843,1.636616
3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494,2.783843
3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257,-0.743494
-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747,-0.080257
-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998,1.686747
-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542,2.395998
1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015,1.028542
0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676,-2.367015
0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197,-2.528676
3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745,-1.658197
1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402,-0.380745
0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829,2.402402
-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391,0.639829
0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008,0.291391
-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946,3.645008
1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674,3.312946
1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414,0.542674
3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717,0.662414
-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849,-5.020717
-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311,-5.003849
0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688,-5.024311
1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5,-5.005688
-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031,-5
-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954,-5.011031
2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689,-5.009954
0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061,-5.029689
1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365,-4.965061
-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702,-4.334365
0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122,-0.687702
4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914,3.340122
1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397,3.586914
2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423,-1.027397
1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288,-1.499423
-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767,-0.351288
-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203,1.331767
-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314,0.425203
-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974,0.808314
-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799,3.550974
-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486,1.511799
-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896,0.54486
-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643,-1.40896
-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601,0.036643
0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712,-0.732601
-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822,1.217712
1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361,1.822822
0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163,3.401361
1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994,-1.281163
-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168,-3.717994
-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152,0.692168
4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309,1.845152
3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104,-4.902309
0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914,-3.586104
0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716,2.440914
1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925,0.907716
-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756,1.49925
-1.578561,-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0,-1.144756
-3.729952,-1.578561,-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209,0
-3.603255,-3.729952,-1.578561,-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329,4.333209
-0.723473,-3.603255,-3.729952,-1.578561,-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109,1.217329
-1.45749,-0.723473,-3.603255,-3.729952,-1.578561,-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558,2.759109
2.711586,-1.45749,-0.723473,-3.603255,-3.729952,-1.578561,-0.036697,1.414217,0.448598,0.412913,3.016241,4.022526,-1.466508,-2.057453,1.818182,0.357001,1.982201,-0.282372,0.323756,-3.739774,-0.657895,-1.52439,-1.279157,-2.601686,-1.728484,-1.872792,-2.413793,-2.126223,1.996558
0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0,0
0.12947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0,0
0,0.12947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0,0
0,0,0.12947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27692,0,0,0,0,0,0
